DRUG,DOSE,ID,OBS,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YNAME,MDV,STUDY,SPECIES,SEX
Docetaxel,10,5141,779,480,hours,0,0,.,.,0.2104,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5141,908,552,hours,0,0,.,.,0.2104,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,943,-48,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,596,72,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,726,144,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,1235,216,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,1195,288,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,1012,360,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,830,480,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5142,851,552,hours,0,0,.,.,0.1989,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5143,1058,-48,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5143,608,72,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5143,699,144,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5143,1000,216,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5143,1475,288,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5143,.,360,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,1,0470-2008,Rat,Male
Docetaxel,10,5143,784,480,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5143,859,552,hours,0,0,.,.,0.1977,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,1062,-48,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,764,72,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,795,144,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,909,216,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,721,288,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,1277,360,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,912,480,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Docetaxel,10,5144,1398,552,hours,0,0,.,.,0.1949,10^3/mcL,4,Platelets ,0,0470-2008,Rat,Male
Controls,0,5061,6.9,-48,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5061,7.05,24,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5061,8.67,96,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5061,8.34,168,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5061,8.33,240,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5061,9.62,312,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5061,12.28,384,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5061,9.08,552,hours,0,0,.,.,0.2088,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,5.64,-48,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,6.22,24,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,7.3,96,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,8.84,168,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,7.42,240,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,10.45,312,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,7.13,384,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5062,11.4,552,hours,0,0,.,.,0.2008,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,6.01,-48,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,9.13,24,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,9.64,96,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,10.09,168,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,10.74,240,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,10.99,312,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,9.41,384,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5063,11.19,552,hours,0,0,.,.,0.1965,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,7.34,-48,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,6.96,24,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,6.02,96,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,10.9,168,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,10.22,240,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,9.96,312,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,9.86,384,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5064,9.39,552,hours,0,0,.,.,0.2028,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,7.87,-48,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,12.21,48,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,8.85,120,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,10.93,192,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,15.65,264,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,11.63,336,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,11.14,432,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5065,16.25,552,hours,0,0,.,.,0.213,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,6.02,-48,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,8.93,48,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,7.53,120,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,8.47,192,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,12.51,264,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,9.6,336,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,8.57,432,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5066,11.19,552,hours,0,0,.,.,0.1982,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,6.35,-48,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,7.47,48,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,12.62,120,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,10.58,192,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,10.62,264,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,10.26,336,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,9.32,432,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5067,13.95,552,hours,0,0,.,.,0.1973,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,4.47,-48,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,7.22,48,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,7.23,120,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,8.28,192,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,6.17,264,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,8.38,336,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,7.37,432,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5068,10.38,552,hours,0,0,.,.,0.1921,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,7.26,-48,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,10.33,72,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,10.38,144,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,12.21,216,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,12.35,288,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,10.19,360,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,10.19,480,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5069,14.98,552,hours,0,0,.,.,0.1969,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5070,8.05,-48,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5070,10.58,72,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5070,9.72,144,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5070,13.39,216,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5070,.,288,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,1,0470-2008,Rat,Male
Controls,0,5070,10.05,360,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5070,12.32,480,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5070,16.08,552,hours,0,0,.,.,0.1994,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,4.56,-48,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,5.71,72,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,7.14,144,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,6.01,216,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,6.83,288,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,8.3,360,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,7.04,480,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5071,8.38,552,hours,0,0,.,.,0.1862,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,5.78,-48,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,6.4,72,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,7.46,144,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,7.69,216,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,8.43,288,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,6.91,360,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,8.79,480,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Controls,0,5072,10.79,552,hours,0,0,.,.,0.2062,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,7.2,-48,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,4.37,24,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,2.82,96,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,8.77,168,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,13.13,240,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,9.07,312,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,7.69,384,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5109,6.67,552,hours,0,0,.,.,0.205,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,8.02,-48,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,5.37,24,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,3.21,96,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,7.35,168,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,14.74,240,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,9.64,312,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,10.25,384,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5110,7.64,552,hours,0,0,.,.,0.212,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,8.62,-48,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,4.08,24,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,2.14,96,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,6.93,168,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,9.69,240,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,8.08,312,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,7.18,384,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5111,5.74,552,hours,0,0,.,.,0.1935,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,9.1,-48,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,4.29,24,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,3.39,96,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,6.42,168,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,9.8,240,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,9.55,312,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,12.68,384,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5112,6.91,552,hours,0,0,.,.,0.2095,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,8.61,-48,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,3.52,48,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,4.54,120,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,11.19,192,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,9.59,264,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,7.22,336,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,8.76,432,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5113,5.03,552,hours,0,0,.,.,0.2126,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,7.8,-48,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,1.81,48,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,4.5,120,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,9.04,192,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,7.64,264,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,6.05,336,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5114,.,432,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,1,0470-2008,Rat,Male
Docetaxel,15,5114,7.31,552,hours,0,0,.,.,0.2039,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,6.45,-48,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,3.46,48,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,3.7,120,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,6.43,192,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,7.75,264,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,6.71,336,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,5.97,432,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5115,5.41,552,hours,0,0,.,.,0.219,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5116,9.21,-48,hours,0,0,.,.,0.2188,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5116,4.08,48,hours,0,0,.,.,0.2188,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5116,3.49,120,hours,0,0,.,.,0.2188,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,10.37,-48,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,4.78,72,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,7.04,144,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,12.34,216,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,10.16,288,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,9.53,360,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,9.13,480,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5117,8.59,552,hours,0,0,.,.,0.2165,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,8.28,-48,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,3.3,72,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.19,144,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,15.62,216,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,10.58,288,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,7.28,360,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.24,480,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5118,7.29,552,hours,0,0,.,.,0.1952,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,8.82,-48,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,4.19,72,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,5.65,144,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,12.74,216,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,10.1,288,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.62,360,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,9.66,480,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5119,8.69,552,hours,0,0,.,.,0.2124,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,14.11,-48,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,3.93,72,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,10.52,144,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,24.87,216,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,15.77,288,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,8.15,360,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,9.12,480,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,15,5120,6.76,552,hours,0,0,.,.,0.2081,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,5.61,-48,hours,0,0,.,.,0.1875,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.37,24,hours,0,0,.,.,0.1875,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.33,96,hours,0,0,.,.,0.1875,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,9.48,168,hours,0,0,.,.,0.1875,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,8.86,240,hours,0,0,.,.,0.1875,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
Docetaxel,5,5121,8.1,312,hours,0,0,.,.,0.1875,10^3/mcL,5,White blood cells,0,0470-2008,Rat,Male
